source_id,Energy,Lz,Lperp
1761433776774190208,-142515.0,-144.0,931.0
4417888542753226112,-142490.0,-491.0,882.0
1696064825501594880,-142415.0,1102.0,884.0
5022005139231113088,-142242.0,577.0,965.0
475399626372168704,-142134.0,-1521.0,1743.0
5115452284583133952,-141974.0,-1169.0,737.0
3208660188694860928,-141929.0,770.0,497.0
6884880026288158336,-141852.0,-840.0,1193.0
1787406444741730560,-141519.0,804.0,342.0
5349339229812441088,-141497.0,807.0,537.0
3176677353948040320,-141418.0,1229.0,274.0
2629888778344986240,-141272.0,481.0,313.0
812833491461519488,-141249.0,889.0,1276.0
2421763184396478208,-141231.0,971.0,414.0
4624119506369712384,-141104.0,-1247.0,1194.0
2433953912194409472,-141034.0,-2016.0,1124.0
5450985716843011200,-141012.0,-116.0,1150.0
346213160500048000,-140975.0,1233.0,501.0
733011421184981888,-140947.0,357.0,990.0
6112182188171899904,-140869.0,652.0,1150.0
1254547100915110144,-140844.0,728.0,992.0
2355353472352501760,-140823.0,292.0,924.0
599099323058438016,-140770.0,-1506.0,215.0
2283867005887557248,-140568.0,679.0,481.0
5390917850431396224,-140564.0,-185.0,1024.0
5373394074630374272,-140435.0,-302.0,638.0
1279159050227582208,-140345.0,1282.0,1512.0
3921231680127371136,-140314.0,141.0,1026.0
6737557429652485504,-140280.0,-212.0,693.0
3994930643162883840,-140117.0,788.0,308.0
426915664720211072,-140043.0,-205.0,1342.0
6473212809741024256,-140031.0,632.0,675.0
6249575889865395072,-139951.0,-816.0,1031.0
5255393833932660992,-139759.0,451.0,714.0
455850000397387264,-139670.0,-1138.0,2255.0
2091307438573799936,-139662.0,-324.0,248.0
5909784774928345088,-139511.0,-561.0,580.0
436206709768402688,-139202.0,-461.0,1071.0
2451129559426233856,-139088.0,982.0,486.0
6194325602364946944,-139047.0,-297.0,693.0
6701821205809488384,-138967.0,608.0,124.0
6015134550262956160,-138839.0,165.0,1099.0
2497458508359533184,-138743.0,648.0,668.0
4661506200297885184,-138727.0,856.0,2024.0
6210706298396366336,-138676.0,1103.0,1499.0
6444047748418239104,-138632.0,-1600.0,1031.0
4284597393835911680,-138487.0,867.0,132.0
3137748698093991296,-138092.0,603.0,276.0
2090986690417092224,-137531.0,669.0,678.0
3165252221249126400,-137417.0,-361.0,526.0
5066393179559012096,-137289.0,592.0,292.0
3459588872664183168,-137248.0,927.0,1055.0
6183351273728934400,-137150.0,853.0,1659.0
1878239466838981632,-137113.0,-1025.0,813.0
2694564113875193088,-137082.0,-1820.0,698.0
6317369199852976000,-137072.0,394.0,573.0
5367285050586645120,-136940.0,-2091.0,913.0
657203427346091648,-136874.0,1318.0,356.0
4727125054193908352,-136805.0,563.0,564.0
1417062100686935040,-136547.0,1005.0,208.0
929161611225079040,-136538.0,-193.0,793.0
1122990534652358912,-136194.0,679.0,1145.0
338866773559116672,-136109.0,-629.0,429.0
5129026687635945088,-135890.0,-214.0,581.0
3635416316842394496,-135670.0,450.0,2082.0
4730922355039839104,-135628.0,-815.0,768.0
2515474766589659776,-135526.0,433.0,1056.0
365284017883062784,-135462.0,-1299.0,387.0
3054301022588732800,-135388.0,-326.0,111.0
5784768035103336064,-135375.0,255.0,1392.0
3501078089240448256,-135371.0,-267.0,911.0
5022449509431757824,-135278.0,-282.0,548.0
6649736309208160640,-135052.0,-71.0,1459.0
6483680332235888896,-134953.0,-261.0,130.0
3135776449110019200,-134930.0,575.0,543.0
6042754832109758848,-134924.0,346.0,124.0
4966088856926750336,-134922.0,693.0,500.0
4499870736766291072,-134919.0,297.0,1145.0
6241666003214441856,-134894.0,1377.0,531.0
5297823162983207040,-134881.0,-385.0,37.0
3118219791035491584,-134842.0,1463.0,160.0
4395907449893135104,-134707.0,-884.0,1471.0
3969581471303791872,-134571.0,615.0,718.0
6891072132177939328,-134449.0,1252.0,1752.0
5839493134002800896,-134379.0,-807.0,542.0
5373438256950031744,-134335.0,-597.0,495.0
3577206522000576256,-134214.0,-2138.0,1209.0
3533562163851256320,-134066.0,979.0,1286.0
827975312763354752,-133945.0,-103.0,1743.0
4372111887961602304,-133943.0,580.0,499.0
5441329702649849728,-133915.0,340.0,772.0
2454246743610159872,-133800.0,846.0,540.0
1812249188420970880,-133769.0,-340.0,1018.0
4035430295040261888,-133755.0,-1245.0,254.0
3616737091755407744,-133731.0,-403.0,578.0
5230090394853188608,-133647.0,-662.0,726.0
6277985376242859904,-133602.0,680.0,478.0
3306785554159796864,-133508.0,357.0,76.0
801610020362153088,-133500.0,1602.0,1391.0
4038364749778926336,-133421.0,-244.0,848.0
5808978319081859712,-133386.0,-471.0,1121.0
4539889008646053888,-133274.0,767.0,1180.0
4356667185566264320,-133213.0,-1716.0,845.0
6457254566695213312,-133207.0,-5.0,929.0
1465348665648362240,-132511.0,-465.0,280.0
1426385924930131712,-132486.0,-501.0,2270.0
3027198542003424256,-132422.0,554.0,24.0
522194909969271168,-132296.0,281.0,1032.0
1705927891480298880,-132249.0,-945.0,651.0
4501066631756648704,-131992.0,464.0,322.0
5413584248289126784,-131963.0,-2236.0,1160.0
952231465416185728,-131952.0,1150.0,405.0
4428596858294682112,-131875.0,389.0,1028.0
6010503579088123904,-131840.0,250.0,1067.0
2853512332285518592,-131698.0,-1833.0,687.0
5440353439404836224,-131616.0,883.0,923.0
1459066056208131072,-131497.0,-651.0,401.0
1206287508349183232,-131381.0,182.0,2272.0
863983115982280448,-131378.0,650.0,753.0
3670341513424752000,-131352.0,-315.0,684.0
3144816358835857280,-131204.0,1436.0,148.0
1229485794944129024,-131148.0,-90.0,314.0
2125594059414994432,-131142.0,-179.0,1865.0
5551288149690677376,-131019.0,1703.0,2064.0
3938269613528220672,-130988.0,-480.0,919.0
6097437050046970112,-130838.0,1376.0,1730.0
3042914274009520000,-130554.0,358.0,267.0
2594644276714012288,-130458.0,288.0,1065.0
2280031771890266240,-130432.0,-476.0,645.0
4578222936094724736,-130326.0,1359.0,1366.0
1008064837674291968,-130057.0,-349.0,124.0
3625505280374093568,-130054.0,-145.0,202.0
5825290639263641472,-130053.0,898.0,1799.0
4818595453733732352,-129985.0,1123.0,798.0
6397051563429970176,-129966.0,-819.0,314.0
5407963647925791872,-129797.0,-370.0,441.0
4569074999348183808,-129770.0,1315.0,363.0
6487789138468802304,-129435.0,-453.0,575.0
6296953704168228480,-129371.0,-98.0,847.0
6347214790152774144,-128711.0,857.0,2145.0
4307763691529805312,-128514.0,-145.0,987.0
3802204809072423040,-128400.0,214.0,2240.0
2263703302663419392,-128373.0,-988.0,661.0
6040010382370453376,-127898.0,892.0,1402.0
1977363021373828224,-127797.0,264.0,910.0
1773177011931434752,-127440.0,594.0,833.0
5746458919682584960,-127426.0,1179.0,301.0
2669341935609017088,-127206.0,1549.0,1922.0
5668911567166409984,-127130.0,137.0,165.0
6831772656888214656,-127120.0,635.0,452.0
4455653709154659072,-127048.0,-348.0,1133.0
1540009731422069504,-126896.0,-824.0,606.0
2047410467649416064,-126759.0,516.0,483.0
4048431465930669440,-126741.0,266.0,74.0
4127128259077951488,-126718.0,-271.0,680.0
4655249601190389632,-126679.0,-408.0,94.0
5413593731576291968,-126641.0,-2354.0,1312.0
1163903534120157952,-126356.0,-172.0,648.0
1836980847073075072,-126345.0,-566.0,565.0
6240006187333691392,-126307.0,1427.0,1089.0
6707710155731910528,-126277.0,197.0,764.0
5413588096579420800,-126227.0,-2365.0,1306.0
1629206581433854208,-126211.0,687.0,410.0
729403339418654080,-126043.0,-56.0,676.0
4710336473710203776,-125994.0,892.0,1262.0
6350009989227781888,-125893.0,344.0,473.0
3097990529426943104,-125888.0,2173.0,580.0
3172095860793884672,-125562.0,49.0,591.0
6043690482141412992,-125529.0,541.0,493.0
3475483485770107776,-125369.0,-2079.0,1639.0
1682824712638409984,-125221.0,441.0,514.0
4391435392502295296,-125199.0,456.0,546.0
3594394671882838272,-125011.0,459.0,703.0
3940126448149189248,-124915.0,637.0,1565.0
5905914184762132608,-124755.0,-751.0,458.0
5636227656320824576,-124725.0,-2202.0,768.0
6302556235603237248,-124705.0,648.0,2217.0
6877647374379376000,-124561.0,-380.0,438.0
6553439603373054720,-124347.0,-309.0,907.0
2577289069785060864,-124343.0,-1475.0,357.0
3589468516191705856,-124069.0,1524.0,1013.0
4467433017738606080,-123927.0,-215.0,483.0
5919518545212635392,-123856.0,-218.0,698.0
1452263102888158080,-123752.0,-163.0,125.0
4163301779311842944,-123706.0,188.0,1007.0
765539437605028096,-123294.0,471.0,2446.0
6680420204104678272,-123253.0,38.0,341.0
5790747144979617408,-123037.0,-408.0,687.0
6006256612342706944,-123034.0,-357.0,482.0
3036124514830274304,-123003.0,694.0,269.0
6473308501612307456,-122987.0,-248.0,385.0
6176135625592740480,-122650.0,50.0,57.0
6801888514964660608,-122639.0,96.0,63.0
3072937504154247296,-122440.0,13.0,111.0
5820592288617465216,-122355.0,192.0,686.0
3506229060698054400,-122154.0,-572.0,989.0
6008889255504411776,-121853.0,-42.0,159.0
5413574558842559488,-121779.0,-2493.0,1314.0
3976785295394882688,-121439.0,40.0,537.0
3098533791257693696,-121315.0,-990.0,162.0
4484439198459604224,-121248.0,-136.0,386.0
5412243359495900928,-121142.0,514.0,151.0
2373827054405627904,-121121.0,144.0,282.0
5214424278298187008,-120640.0,724.0,1117.0
5462244681551224320,-120564.0,1169.0,2218.0
6883653108749373568,-120390.0,-2230.0,1521.0
1381834504046491776,-120304.0,272.0,1098.0
4799241502167592832,-120077.0,430.0,520.0
5413658224799006720,-120073.0,-2557.0,1347.0
6361731844035087616,-119993.0,-407.0,336.0
2883919257633180416,-119989.0,-1004.0,1084.0
5413550403945717504,-119883.0,-2612.0,1272.0
3892442587358118144,-119275.0,1042.0,692.0
6164530246002222208,-119021.0,507.0,233.0
3796661032789738240,-118982.0,848.0,455.0
4408089145376746624,-118781.0,367.0,286.0
5094426804761045248,-118676.0,1590.0,1124.0
6441167573413315328,-118594.0,-1731.0,1461.0
1751903111203236736,-118507.0,-590.0,125.0
5413517487315507584,-118332.0,-2613.0,1348.0
6118517539811501440,-118249.0,-251.0,40.0
4161582074436026624,-118208.0,-242.0,921.0
1169073300354998656,-118104.0,729.0,891.0
6043101934184472960,-117992.0,8.0,153.0
5780067863413189248,-117508.0,1902.0,405.0
3022122470468515328,-117202.0,-91.0,314.0
5413576826585163264,-116789.0,-2676.0,1313.0
690888512251408512,-116690.0,-188.0,761.0
1697106990726243072,-116558.0,483.0,149.0
2663260433716611584,-116549.0,306.0,478.0
1015351954065302016,-116505.0,383.0,3416.0
6437477685408357120,-116417.0,513.0,392.0
3505964903029539712,-116406.0,254.0,898.0
2536241964258088320,-116393.0,227.0,196.0
6631297666708024832,-116295.0,-1887.0,1077.0
5577590117095445504,-116289.0,-956.0,323.0
5413529032187347072,-116132.0,-2672.0,1372.0
3185759766669788544,-115918.0,1905.0,542.0
4567682192993492608,-115904.0,-1714.0,1108.0
669367839880113920,-115804.0,122.0,167.0
2446738900259422848,-115723.0,2017.0,1357.0
725396684687000960,-114895.0,-2109.0,1597.0
5413576448628372864,-114880.0,-2717.0,1355.0
6775908704465323776,-114766.0,1326.0,930.0
3746165759421557376,-114183.0,724.0,1357.0
5413587409384628992,-114175.0,-2714.0,1437.0
4727516205455716224,-113538.0,-1682.0,716.0
2990142148280216960,-113405.0,-2821.0,1368.0
6889499452592346368,-113348.0,-2167.0,1093.0
231277670997906560,-113089.0,-2087.0,1494.0
563515896970574208,-112898.0,-155.0,423.0
5413578510212328320,-112883.0,-2766.0,1417.0
3284520581136391424,-112854.0,-1723.0,287.0
1345084633559363072,-112524.0,-947.0,1017.0
6388029177170374400,-112518.0,2163.0,1210.0
6808881580712973568,-112513.0,-207.0,810.0
5195254636665583232,-112344.0,432.0,288.0
6650070423303317760,-112332.0,1365.0,714.0
4356503461416048896,-112245.0,199.0,293.0
6058783031617131136,-112088.0,-163.0,239.0
3593637585110591360,-111702.0,728.0,3061.0
3799785574253882752,-111350.0,-2924.0,1159.0
5413528722949693440,-111081.0,-2815.0,1448.0
2110556073243873920,-110828.0,838.0,1077.0
5347184706735182336,-110752.0,548.0,1795.0
1265474631587787904,-109799.0,-1038.0,1027.0
5922366550901970304,-109770.0,532.0,345.0
6059937755006496768,-109328.0,8.0,7.0
6799073455958421504,-107730.0,-1907.0,1299.0
5413890427909525760,-106907.0,-2934.0,1439.0
4992305406019690368,-106645.0,-1661.0,1331.0
4421376120621796992,-106476.0,958.0,1320.0
2251757108828618496,-105654.0,-1022.0,607.0
5358739921100879872,-105453.0,1364.0,239.0
1968179934615694976,-105194.0,-585.0,144.0
1778657836877668096,-105103.0,-2383.0,441.0
104648767952686080,-104946.0,-2788.0,1033.0
1321141977590168448,-103336.0,-1912.0,1313.0
4817314007291679872,-102459.0,705.0,321.0
2098934029183133696,-102201.0,-2709.0,646.0
2568079148073936896,-101205.0,-2315.0,728.0
679611371240857216,-100145.0,756.0,3762.0
1880881421482323840,-100056.0,-2063.0,444.0
3645437815573697152,-99884.0,-103.0,169.0
114797397716085120,-98709.0,-1333.0,3249.0
2211629018927324288,-97668.0,917.0,2023.0
1093345639583902592,-97359.0,838.0,68.0
1191345695083956608,-94721.0,1012.0,613.0
3030547516978094336,-94325.0,850.0,1986.0
2740035546817737472,-93966.0,596.0,2077.0
787857844320775040,-90479.0,-425.0,4120.0
4929655130391125120,-87695.0,2828.0,1769.0
5570115980646384640,-81805.0,3080.0,3125.0
1352963935745255424,-80022.0,-1308.0,678.0
5428206206744842752,-72860.0,1777.0,2192.0
